trip_id,start_ts,end_ts,start_lat,start_lon,end_lat,end_lon,distance_m,duration_s,traffic_level,weather,terrain,vehicle_type,priority
trip_168,2024-05-05T13:27:00,2024-05-05T14:44:18,28.646812839880198,77.15739971023335,28.564227615594916,77.2596345384653,21743,5194,1,clear,flat,truck,med
trip_169,2024-08-02T23:07:00,2024-08-03T00:11:33,28.729928898657192,77.34396476514785,29.01427242032854,76.90396695387776,47552,4453,0,rain,flat,truck,low
trip_170,2024-05-21T16:49:00,2024-05-21T18:03:11,28.64855379526298,77.42166256567636,28.702138250806545,77.50923826102866,57913,5519,2,clear,flat,troop,low
trip_171,2024-03-11T04:44:00,2024-03-11T05:58:08,28.969515177291047,77.44540067439608,28.87862480315607,77.0403679903616,29450,5871,1,clear,hilly,troop,low
trip_172,2024-01-11T14:25:00,2024-01-11T15:40:22,28.536279156208977,77.01306626833126,28.77047722221311,77.4275472625438,36301,5607,2,clear,flat,tank,med
trip_173,2024-11-05T23:14:00,2024-11-05T23:55:21,28.696450254934675,77.20237908255876,28.524707278034573,77.05362687950768,65022,3076,2,clear,flat,troop,low
trip_174,2024-01-02T14:23:00,2024-01-02T15:27:18,28.69331683624649,77.07741686266492,28.58497792898589,77.52425253724894,40716,5555,2,clear,hilly,truck,med
trip_175,2024-06-07T18:13:00,2024-06-07T19:17:09,28.686590068766627,77.42603638722312,28.986909450356293,77.13383244469323,50779,4772,2,clear,flat,troop,med
trip_176,2024-12-03T14:48:00,2024-12-03T15:54:31,28.889664676604617,77.21489494071962,28.74932575801215,77.04667770804764,26469,4469,1,clear,flat,truck,low
trip_177,2024-09-21T06:22:00,2024-09-21T07:30:32,28.62616080594961,77.41072017874032,28.76800182120148,77.1855228694621,25889,5427,1,clear,hilly,truck,low
trip_178,2024-01-17T09:07:00,2024-01-17T09:53:36,28.782569634538046,77.26827215834042,28.496009329848874,77.59805236223276,47260,3232,3,storm,flat,tank,high
trip_179,2024-05-31T05:29:00,2024-05-31T05:48:36,28.722841512669994,77.2909448562861,29.051884590196444,77.36023769784138,27756,1317,1,fog,flat,troop,med
trip_180,2024-01-20T12:39:00,2024-01-20T13:34:10,28.64642536254313,77.3823587433043,28.551274845143478,76.99293500558498,28829,2813,0,clear,flat,troop,high
trip_181,2024-12-29T11:46:00,2024-12-29T12:44:23,28.82377011261267,77.45101668464622,29.057166557493208,77.22576244220252,9618,4764,3,clear,flat,tank,low
trip_182,2024-09-13T14:46:00,2024-09-13T15:37:37,28.86499185233727,77.18745445583266,28.916521646756255,77.31710673281316,39874,3097,0,clear,flat,tank,low
trip_183,2024-04-08T04:55:00,2024-04-08T05:07:24,28.5674473278242,77.03960816403901,28.926555715996056,77.59360320550853,35561,944,1,rain,flat,truck,low
trip_184,2024-02-05T11:39:00,2024-02-05T12:50:34,28.688266565653176,77.14519126700029,28.6085775659299,77.20014108495681,31668,4379,0,clear,hilly,tank,high
trip_185,2024-12-10T22:13:00,2024-12-10T23:04:19,28.60065721349834,77.3674861763869,29.06150696883184,77.4597060960182,30962,4279,2,rain,flat,tank,low
trip_186,2024-03-17T04:38:00,2024-03-17T05:38:22,28.599203304730565,77.10361293565356,28.760294736041853,77.45190272098445,1000,612,0,clear,flat,truck,high
trip_187,2024-07-08T03:37:00,2024-07-08T04:20:40,28.785488957324766,77.2378079781909,28.533882734623727,76.90938902232381,43794,2934,1,fog,flat,truck,low
trip_188,2024-01-12T05:11:00,2024-01-12T06:35:56,28.779646959327216,77.3804192550353,28.784708222170316,77.41097378572931,55401,5707,1,clear,flat,troop,low
trip_189,2024-06-30T20:48:00,2024-06-30T21:28:59,28.624689483867677,77.10799406722052,28.959862654348804,77.20247698256131,42075,2905,2,rain,flat,troop,high
trip_190,2024-11-05T00:23:00,2024-11-05T01:26:25,28.54927084884247,77.3867558988675,28.450958813667327,77.50326938148672,39472,4398,3,clear,flat,troop,high
trip_191,2024-11-07T03:47:00,2024-11-07T04:50:29,28.574620575910295,77.36684377937691,28.947487670238715,77.32852054486447,32588,4266,1,clear,flat,troop,low
trip_192,2024-02-12T08:45:00,2024-02-12T09:32:54,28.888167741957865,77.28909125283624,28.462208378690253,77.39010598604128,52590,2874,0,storm,flat,tank,low
trip_193,2024-10-08T00:14:00,2024-10-08T01:11:25,28.852409966799716,77.15380063866468,28.59978164110573,77.19393873981652,3625,2610,0,clear,flat,troop,low
trip_194,2024-09-03T23:41:00,2024-09-04T01:17:01,28.668430031707583,77.35952708588427,28.56974992854612,77.37690481942806,43146,6452,1,clear,flat,troop,low
trip_195,2024-10-17T18:06:00,2024-10-17T18:52:11,28.617645565859405,77.40118784173748,28.83216331463343,77.11213624208283,49476,3103,1,clear,flat,truck,med
trip_196,2024-01-18T14:52:00,2024-01-18T16:30:30,28.88884116716456,77.29741915421086,28.68847504410254,77.15388885951056,26546,5910,0,clear,flat,tank,low
trip_197,2024-09-15T03:25:00,2024-09-15T04:09:24,28.98379814721739,77.22814846724032,29.065583523503257,77.32436780377826,26899,2664,0,clear,flat,tank,low
trip_198,2024-01-21T15:30:00,2024-01-21T16:09:08,28.8576885971319,77.12413681930873,28.992826730299335,77.01855029149212,44573,2347,0,clear,flat,tank,low
trip_199,2024-09-25T05:31:00,2024-09-25T06:32:52,28.734000877204974,77.06720661802902,28.709162306901373,76.96401244587942,59720,4157,1,clear,flat,tank,med
trip_200,2024-12-17T16:59:00,2024-12-17T17:45:43,28.67970188492257,77.3728655156599,28.891357227395186,77.47481562598483,55822,3699,1,fog,mountainous,tank,med
trip_201,2024-02-18T12:02:00,2024-02-18T13:29:35,28.850192502012444,77.06288414113016,28.688599011248783,77.31716966381927,37541,5885,1,storm,flat,troop,med
trip_202,2024-08-17T08:44:00,2024-08-17T10:00:13,28.933316424467474,77.29445805149469,28.897473969226557,77.570996517397,50717,5670,2,clear,flat,truck,med
trip_203,2024-04-12T20:27:00,2024-04-12T21:59:55,28.88168578965167,77.188109182346,28.804177655495444,77.09776196924732,37778,6244,1,clear,flat,tank,med
trip_204,2024-01-12T06:14:00,2024-01-12T07:11:56,28.675216198295594,77.26581223611656,28.639806100254013,77.31841680522085,40098,3663,2,clear,flat,tank,high
trip_205,2024-09-24T20:35:00,2024-09-24T21:32:52,28.525694779989063,77.35113520477168,28.69735740819234,77.46776870668823,50812,3888,1,clear,flat,troop,low
trip_206,2024-04-06T05:58:00,2024-04-06T07:00:16,28.876542361501357,77.46012940425416,28.712176289111945,77.27148586635558,40271,4632,2,clear,flat,truck,med
trip_207,2024-02-06T10:04:00,2024-02-06T11:17:34,28.726267360279355,77.01558980081903,28.60853692781715,76.92789073871533,45996,5296,0,clear,hilly,tank,low
trip_208,2024-07-31T19:23:00,2024-07-31T20:26:45,28.852046362682735,77.25262572764603,28.958924659126254,77.42232519979648,29847,4284,1,clear,flat,tank,low
trip_209,2024-10-15T18:25:00,2024-10-15T19:23:22,28.51212199605639,77.25401781723262,28.64040248441316,77.16229974325871,24005,3922,1,clear,flat,troop,low
trip_210,2024-04-04T17:09:00,2024-04-04T18:08:46,28.654628480103614,77.05991210871936,28.90863924270035,77.44612437347153,24567,4446,2,fog,flat,troop,low
trip_211,2024-02-22T10:30:00,2024-02-22T11:27:06,28.604224329503378,77.46470750914183,28.62526374069486,77.39781111054621,41605,5344,3,clear,hilly,tank,med
trip_212,2024-03-02T15:41:00,2024-03-02T15:51:41,28.89601250549405,77.3925257170929,28.839438056990385,77.16167952377992,41751,923,2,clear,hilly,troop,low
trip_213,2024-02-17T07:24:00,2024-02-17T08:16:42,28.979125315438033,77.35585358397938,28.82754974434609,77.12322824480535,30916,3920,2,clear,flat,tank,med
trip_214,2024-06-29T04:48:00,2024-06-29T05:36:20,28.813964704480473,77.11013882621047,28.808263228732976,77.2449467296682,49366,3943,3,clear,flat,truck,low
trip_215,2024-10-12T23:23:00,2024-10-13T00:46:52,28.555937560427378,77.47727880145577,28.708227730039923,77.34004930191927,55147,5635,1,clear,flat,tank,med
trip_216,2024-02-15T10:55:00,2024-02-15T11:36:08,28.753094526935797,77.26664128250724,28.95859452750153,76.96733044763886,44040,2764,1,clear,flat,truck,low
trip_217,2024-02-02T09:25:00,2024-02-02T10:20:40,28.64754508828973,77.01535775621674,29.054875842537598,76.91806333848199,12028,4141,2,clear,flat,troop,med
trip_218,2024-10-12T14:05:00,2024-10-12T15:18:15,28.645480084565193,77.35531714666709,28.898627866760187,77.19950956968314,65203,5449,2,clear,flat,tank,low
trip_219,2024-05-17T23:14:00,2024-05-18T00:14:24,28.76146816311281,77.37509830248747,29.052681428631487,77.11993864190136,45321,4602,1,rain,flat,tank,low
trip_220,2024-05-16T21:24:00,2024-05-16T22:46:35,28.631442214682146,77.12853780783671,29.08427247884759,77.00156389585581,47973,6191,1,rain,mountainous,tank,high
trip_221,2024-02-10T17:31:00,2024-02-10T18:32:04,28.92151918534541,77.02524286875902,28.66857747905373,77.29661758196673,53579,5276,2,fog,mountainous,truck,low
trip_222,2024-04-10T20:02:00,2024-04-10T21:04:41,28.58814210899107,77.01296119898653,28.564977614094875,77.24795965469336,47926,4776,1,rain,flat,troop,low
trip_223,2024-07-22T19:51:00,2024-07-22T20:37:48,28.813853363142556,77.00283618932906,28.777535292714706,77.58401628470689,33155,2808,0,fog,flat,troop,low
trip_224,2024-08-18T00:20:00,2024-08-18T01:21:57,28.586874571990993,77.39310316391176,28.586216869021104,77.35608374778303,50120,4720,1,rain,flat,tank,low
trip_225,2024-10-03T13:42:00,2024-10-03T13:55:28,28.915453925953432,77.03234748014997,28.88966837637097,77.44059630200017,18850,1098,3,clear,flat,tank,med
trip_226,2024-02-23T17:48:00,2024-02-23T18:20:55,28.99810123013972,77.14663671487392,28.94422686946093,77.26902110610331,22149,2449,2,storm,flat,truck,low
trip_227,2024-05-13T22:25:00,2024-05-13T23:45:04,28.67064626033111,77.24983019610367,28.791537191055703,77.37125083544908,43242,6341,1,clear,hilly,troop,low
trip_228,2024-08-26T16:51:00,2024-08-26T17:41:23,28.571564814258245,77.29997366109205,28.90135088010329,76.90990734729915,37037,3186,2,clear,flat,troop,high
trip_229,2024-05-31T15:49:00,2024-05-31T17:07:55,28.909801861707077,77.4805030884217,28.611354519347937,77.57774848185805,37199,6581,2,rain,flat,tank,low
trip_230,2024-02-17T10:58:00,2024-02-17T11:49:16,28.52527737674546,77.30371450558275,28.648591738913304,77.12534566834178,45181,2928,1,clear,flat,tank,high
trip_231,2024-04-01T11:58:00,2024-04-01T12:45:40,28.774826078224294,77.05309341518121,28.593981308619973,77.28683337462705,25139,3379,2,rain,flat,troop,high
trip_232,2024-09-05T22:46:00,2024-09-05T23:13:46,28.802416708756418,77.11545467972445,28.607477478977852,77.09949575531091,25981,1865,1,clear,flat,troop,med
trip_233,2024-08-12T01:09:00,2024-08-12T02:06:08,28.926254719394876,77.28746605234,28.98496850075864,77.36644652466902,56560,4250,2,clear,flat,truck,low
trip_234,2024-10-14T06:40:00,2024-10-14T07:55:53,28.542006013568372,77.2519713937549,28.56219249483027,77.50220095902905,39169,5099,1,fog,flat,tank,low
trip_235,2024-07-12T20:09:00,2024-07-12T20:56:09,28.647340111037217,77.23860342177696,29.076537800606182,77.11921763515649,32637,3168,1,clear,flat,troop,med
trip_236,2024-02-22T09:24:00,2024-02-22T10:23:44,28.786992790367997,77.34402129906452,28.42001763690923,76.97112384868115,44518,4143,3,clear,flat,troop,high
trip_237,2024-02-12T10:52:00,2024-02-12T11:32:22,28.93572424913153,77.45687970266117,28.673838013110096,77.17822528428573,36357,3075,1,rain,flat,troop,med
trip_238,2024-03-29T08:52:00,2024-03-29T09:24:52,28.993822043513973,77.18157495611607,29.039669946534282,76.95818276204052,60743,2208,1,clear,flat,truck,low
trip_239,2024-03-22T21:25:00,2024-03-22T22:39:04,28.823080670334946,77.43063086691049,28.89781177030274,77.04477719616969,30642,4977,1,clear,flat,troop,low
trip_240,2024-04-14T08:28:00,2024-04-14T09:17:25,28.91592383965976,77.39882597619784,28.454905218494936,77.41180294835539,16989,4121,2,rain,flat,truck,low
trip_241,2024-02-10T01:43:00,2024-02-10T02:49:18,28.87259216861282,77.42163222286835,28.520792628870232,77.49715206595715,41179,3978,0,clear,flat,tank,med
trip_242,2024-01-01T06:36:00,2024-01-01T07:29:38,28.58301205884329,77.33842690660659,28.657198613566102,77.06740337781682,67761,3604,1,clear,flat,tank,low
trip_243,2024-10-04T20:11:00,2024-10-04T21:10:50,28.834526517487088,77.37896245870131,28.440279200711018,77.44090238005784,31158,4451,2,clear,flat,truck,med
trip_244,2024-04-07T20:15:00,2024-04-07T21:03:14,28.656532656000188,77.12723594705412,28.625689140000507,77.39522428586194,38880,2894,0,clear,flat,tank,low
trip_245,2024-11-18T13:10:00,2024-11-18T14:57:36,28.584569919458332,77.27614679724591,28.439223517243448,77.09551623362428,6619,5337,1,clear,flat,troop,med
trip_246,2024-08-16T08:46:00,2024-08-16T09:46:49,28.610452545581484,77.22310083942074,28.912618658404504,77.02862348778064,30722,5254,2,clear,hilly,tank,low
trip_247,2024-10-12T13:01:00,2024-10-12T13:41:51,28.98928785428266,77.30001787464222,28.9685425942701,77.02765150139255,31165,3333,3,clear,flat,tank,low
trip_248,2024-06-11T10:17:00,2024-06-11T11:41:39,28.809452155020036,77.183124165563,28.56616674029688,77.0075265359899,35023,7923,3,clear,hilly,troop,med
trip_249,2024-06-04T00:19:00,2024-06-04T01:08:59,28.86174850930066,77.16457432835129,28.500839608389132,76.9437941620059,59321,3718,2,storm,flat,troop,low
trip_250,2024-03-19T23:39:00,2024-03-20T00:43:34,28.805823424771386,77.16237092687284,28.684228496220282,77.33096862358596,65602,3292,0,clear,flat,truck,high
trip_251,2024-02-22T03:14:00,2024-02-22T04:05:34,28.859624067686706,77.33605248599778,29.09574294424085,76.97680738068611,56531,3929,1,rain,flat,troop,low
trip_252,2024-12-01T13:53:00,2024-12-01T15:06:43,28.74356569349949,77.11223805749465,28.49996434826788,77.3717431749078,57126,5838,1,clear,mountainous,tank,low
trip_253,2024-12-23T07:36:00,2024-12-23T08:50:38,28.67989550214436,77.26370208492354,28.707441667821314,77.11047978866522,47683,5687,1,rain,flat,truck,low
trip_254,2024-06-01T05:20:00,2024-06-01T06:15:02,28.96704160394214,77.38112843138435,28.900678874648968,77.19274226329512,30290,3962,0,clear,mountainous,tank,low
trip_255,2024-02-10T15:43:00,2024-02-10T16:45:30,28.8450420377824,77.39811905088555,28.453375602473724,77.40402605657557,66869,5400,2,clear,hilly,tank,low
trip_256,2024-06-05T20:48:00,2024-06-05T21:47:04,28.567684840128685,77.43731071092239,28.909732685422092,77.31028852860848,33567,4394,2,clear,flat,troop,med
trip_257,2024-11-25T08:13:00,2024-11-25T08:57:38,28.6388351778441,77.35854723058291,28.424714400323193,77.25924947995786,55039,3213,0,clear,hilly,tank,med
trip_258,2024-11-08T20:07:00,2024-11-08T21:23:04,28.52508207398505,77.11196884542345,28.953580148959436,76.92962043633314,44451,5111,1,clear,flat,tank,low
trip_259,2024-10-25T11:12:00,2024-10-25T12:31:42,28.694209113556287,77.19297483500581,28.43148667929533,76.96647957874794,49425,4782,0,clear,flat,tank,med
trip_260,2024-07-20T08:22:00,2024-07-20T09:12:01,28.9081617492803,77.20965320014939,28.620531177848623,76.98300032491585,51117,4681,3,clear,hilly,tank,low
trip_261,2024-12-13T23:43:00,2024-12-14T00:31:39,28.79977400731688,77.34082615473693,28.474848807403095,77.35939061694296,24010,3969,3,clear,flat,truck,low
trip_262,2024-11-20T06:54:00,2024-11-20T07:58:02,28.59987158634686,77.44609631573168,28.920361550393686,77.22362663944078,38367,5071,1,fog,hilly,troop,low
trip_263,2024-01-29T12:43:00,2024-01-29T14:05:20,28.778355831223827,77.0040921562434,29.02745178002929,77.39757704612961,41934,5532,1,clear,flat,truck,low
trip_264,2024-12-30T04:00:00,2024-12-30T04:42:34,28.597175157230133,77.057550778993,28.942876062920156,76.99250705117724,52932,3166,2,storm,flat,tank,low
trip_265,2024-10-11T11:23:00,2024-10-11T12:38:38,28.67647825900983,77.03511492684112,29.083729155940873,77.28213715589187,36290,4538,0,clear,flat,tank,low
trip_266,2024-08-06T14:50:00,2024-08-06T15:32:05,28.816095633870376,77.43396629367653,28.97345528404401,77.29868259096193,32779,3131,2,clear,flat,tank,low
trip_267,2024-12-16T11:08:00,2024-12-16T12:12:16,28.586703674187703,77.02686205434736,28.68578265825552,77.21090696869699,35511,4318,1,clear,flat,truck,low
trip_268,2024-11-05T13:09:00,2024-11-05T13:29:04,28.571142381766734,77.16207257234818,28.980120945324195,77.07100441724154,2267,1350,1,fog,hilly,troop,high
trip_269,2024-03-09T01:45:00,2024-03-09T02:47:15,28.519009283602202,77.00542574182094,28.91042749308859,76.9031343202456,38098,4631,2,clear,flat,truck,med
trip_270,2024-05-31T01:16:00,2024-05-31T02:24:13,28.90592903854795,77.46975106961237,28.943005732995243,77.07601514399468,38252,5402,1,clear,hilly,troop,low
trip_271,2024-03-17T02:34:00,2024-03-17T03:20:52,28.95101035447998,77.29689458549012,28.88720604235304,77.40298877440902,44814,3149,1,clear,flat,troop,low
trip_272,2024-06-17T18:05:00,2024-06-17T19:39:15,28.95144738433207,77.49036595418862,28.86423457619941,77.58469259656778,34108,8143,2,clear,hilly,troop,med
trip_273,2024-06-30T07:14:00,2024-06-30T08:17:48,28.714399201469902,77.49045176957507,28.430572108970477,77.23453919943024,35041,4402,0,rain,flat,tank,low
trip_274,2024-12-29T14:41:00,2024-12-29T15:36:33,28.675231916161565,77.07600829306669,28.980534951325737,77.32788997284463,43569,4399,1,clear,hilly,troop,low
trip_275,2024-12-16T16:50:00,2024-12-16T18:12:16,28.905938569550486,77.27846563779065,29.05720781370797,77.52832077285252,66237,6712,3,clear,flat,troop,med
trip_276,2024-07-19T13:51:00,2024-07-19T15:09:21,28.59089095101808,77.33603177742789,28.84922945071595,77.00148452684789,58206,5829,2,storm,flat,troop,med
trip_277,2024-10-30T13:04:00,2024-10-30T13:39:11,28.847056820835686,77.3489480747393,28.50083626338536,77.18418980005272,13419,2364,1,clear,flat,troop,med
trip_278,2024-04-07T10:54:00,2024-04-07T11:55:48,28.80404310067831,77.32185544651612,28.84502372830147,77.4595229426039,29387,4152,1,clear,flat,tank,low
trip_279,2024-12-21T14:37:00,2024-12-21T15:22:18,28.640215626486746,77.2142696099132,28.697604369720835,77.23823716925786,25006,3370,2,clear,flat,truck,low
trip_280,2024-12-20T21:02:00,2024-12-20T21:58:05,28.637974309285397,77.20802436525364,28.901764329397633,77.55302838806644,33811,4845,2,clear,hilly,tank,low
trip_281,2024-05-05T18:36:00,2024-05-05T18:52:05,28.788827600954676,77.25018975995849,28.960335988152956,77.23425419891056,36787,1457,3,rain,flat,tank,low
trip_282,2024-05-13T17:35:00,2024-05-13T17:54:02,28.965082948489673,77.46998155582986,28.503976332993098,77.2594094551737,44175,1416,2,clear,flat,truck,low
trip_283,2024-01-11T06:41:00,2024-01-11T07:41:57,28.728851885032814,77.39403706963984,28.524038527538078,77.46608378070027,20117,5315,3,rain,hilly,truck,high
trip_284,2024-09-13T05:20:00,2024-09-13T06:01:14,28.637487881263,77.26045698019432,28.947249975416913,77.09406128360831,39399,3067,2,clear,flat,tank,low
trip_285,2024-10-21T19:11:00,2024-10-21T20:13:11,28.559769871530737,77.0820852442335,28.841584985128357,77.56216558606532,61861,3730,0,clear,flat,troop,low
trip_286,2024-12-11T06:36:00,2024-12-11T07:52:05,28.674399025978293,77.07797374906903,28.638425942956715,77.50266667410166,49969,5277,3,clear,flat,tank,high
